Year,Month,1_Ayapel_2502515,2_Cerete_13075030,3_Chima_13075010,4_Cienaga_de_Oro_13075020,5_Montelibano_2502516,6_Monteria,7_Monteria_13055030,8_Monteria_13065020,9_Monteria_13075050,10_Monteria_13085040,11_Planeta_Rica_25025190,12_Planeta_Rica_25015010
1998,3,24.76774194,24.49032258,22.75806452,25.56129032,24.53225806,23.58064516,23.55806452,24.69677419,22.75806452,23.58064516,23.74516129,25.04193548
1998,4,25.44,25.03333333,22.16666667,23.14333333,25.54666667,24.37666667,24.17666667,25.2,25.54666667,24.37666667,24.38333333,22.97666667
1998,5,23.81290323,24.71935484,22.16774194,24.62258065,24.58064516,24.10322581,23.79354839,24.65806452,24.58064516,24.10322581,23.81290323,23.13870968
1998,6,23.76333333,24.43666667,21.93666667,24.42333333,24.42,23.89666667,23.44333333,24.3,24.42,23.89666667,23.76333333,23.45333333
1998,7,23.13548387,24.00322581,21.98064516,23.58064516,23.9483871,23.31612903,23.29032258,23.85806452,23.9483871,23.31612903,23.13548387,22.6
1998,8,22.74193548,23.64193548,21.60967742,23.42903226,23.83225806,22.82903226,23.21935484,23.43225806,23.83225806,22.82903226,22.74193548,22.61290323
1998,9,23.01,23.84666667,21.9,23.51666667,24.12666667,22.96666667,23.39333333,23.34,24.12666667,22.96666667,23.01,22.70333333
1998,10,24.00967742,24.10322581,21.92258065,24.14516129,23.37096774,23.11935484,23.43225806,23.73548387,24.11612903,23.11935484,24.00967742,22.47096774
1998,11,23.45666667,23.45,22.01666667,23.94333333,23.16666667,22.86666667,22.65,24.18333333,23.76,22.86666667,23.45666667,22.52666667
1998,12,22.95483871,23.15806452,21.81935484,23.74516129,22.85806452,22.61290323,22.46451613,24.21935484,23.49032258,22.61290323,22.95483871,22.82580645
1999,1,22.49354839,22.49354839,21.69354839,23.39354839,22.38064516,22.12258065,21.57419355,23.83225806,23.17419355,22.12258065,22.76774194,22.57419355
1999,2,22.70714286,22.70714286,22.09642857,23.7,22.72142857,22.70357143,22.27142857,23.91785714,23.70714286,22.70357143,22.70714286,22.46428571
1999,3,22.86451613,22.95806452,22.0483871,23.91612903,23.20967742,22.82903226,22.27741935,24.5483871,23.79354839,22.82903226,22.95806452,22.35483871
1999,4,22.14666667,24.13666667,22.15333333,24.78,23.38333333,23.31,23.31,25.12666667,24.23666667,23.31,24.13666667,22.57333333
1999,5,23.08387097,23.56129032,21.97741935,22.94193548,23.30645161,22.94193548,22.94193548,23.90322581,24,22.94193548,23.56129032,22.94193548
1999,6,23.41666667,23.41666667,21.73,22.95333333,22.86666667,22.95333333,22.95333333,23.48666667,23.29333333,22.95333333,23.41666667,22.95333333
1999,7,23.26129032,23.26129032,22.03870968,22.98709677,22.46774194,22.98709677,22.98709677,23.89677419,22.46774194,22.98709677,23.26129032,22.98709677
1999,8,23.64193548,22.46451613,21.9483871,22.68387097,22.72580645,23.02903226,23.22258065,24.08064516,21.9483871,22.90322581,22.51290323,21.59677419
1999,9,22.80666667,22.83666667,21.62666667,22.33666667,22.71666667,23.32666667,22.81333333,23.11,21.62666667,22.56333333,22.94,22.11
1999,10,23.33870968,23.29032258,22.02903226,22.68387097,22.98387097,23.22580645,23.02580645,23.16451613,22.02903226,23.48387097,23.17419355,22.9483871
1999,11,23.58666667,23.01,22.11666667,23.76,22.84333333,22.81,23.18,23.01666667,22.11666667,22.88,22.78666667,23.23666667
1999,12,23.33548387,22.58064516,21.98387097,22.94516129,22.91612903,22.88064516,22.79677419,23.84193548,21.98387097,22.94516129,23.23870968,22.13548387
2000,1,22.53548387,21.7516129,21.90322581,22.26129032,22.14193548,21.69354839,21.49677419,23.03870968,22.10645161,21.69354839,21.7516129,21.67741935
2000,2,22.51724138,22.51724138,21.77586207,23.35862069,22.63793103,22.17931034,22.17241379,22.75172414,23.13793103,22.17931034,22.51724138,21.51724138
2000,3,22.68064516,22.68064516,22.09032258,23.51290323,22.97096774,22.28064516,22.0516129,23.46129032,23.3483871,22.28064516,22.68064516,21.45806452
2000,4,22.60666667,23.96666667,21.9,24.55333333,23.18,23.08,22.84333333,24.52666667,23.9,23.08,23.96666667,21.40666667
2000,5,23.52258065,24.43870968,22.07741935,24.76774194,23.10967742,23.50322581,22.96129032,24.92580645,24.43870968,23.50322581,24.43870968,21.29677419
2000,6,23.27333333,24.06,21.87,24.14333333,23.19,23.14,23.14,24.47333333,23.99333333,23.14,24.06,21.47333333
2000,7,23.25806452,23.54516129,21.98709677,23.95483871,22.76129032,23.03225806,22.94193548,24.18064516,23.6,23.03225806,23.54516129,21.65806452
2000,8,22.96774194,23.87419355,21.99677419,23.95806452,22.7,23.00967742,23.1483871,24.04516129,23.55483871,23.00967742,23.87419355,21.2
2000,9,22.68666667,23.06,21.44,23.40333333,22.63666667,22.58,22.90333333,23.94666667,23.19333333,22.58,23.06,21.48
2000,10,22.84516129,23.30967742,21.74193548,23.53870968,22.62903226,22.84516129,22.96774194,24.36774194,23.27096774,22.84516129,23.30967742,21.90322581
2000,11,23.40666667,23.38333333,21.72666667,23.69,23.07333333,22.77666667,23.12666667,24.17333333,23.28,22.77666667,23.38333333,21.63333333
2000,12,23.05806452,23.47096774,21.69032258,23.72903226,23.29677419,22.56451613,22.72903226,23.89677419,23.4,22.56451613,23.47096774,22.45806452
2001,1,22.92903226,22.34193548,21.33870968,23.27419355,22.60967742,21.8516129,21.81612903,20.92258065,22.60645161,21.8516129,22.72580645,22.12258065
2001,2,22.325,21.96428571,21.49642857,23.24642857,21.96785714,21.7,21.61785714,19.45,22.51428571,21.7,22.60714286,22.51428571
2001,3,23.21290323,23.07419355,21.9,24.3,23.1516129,22.54193548,22.19354839,20.95483871,23.62903226,22.54193548,23.31935484,24.3
2001,4,23.86666667,24.04,22.43333333,25.11333333,23.36666667,23.23666667,23.31666667,21.84666667,24.32,23.23666667,23.95666667,25.11333333
2001,5,23.72903226,24.1483871,22.88709677,24.92903226,23.63225806,23.34193548,23,21.90967742,23.96129032,23.34193548,23.88709677,24.92903226
2001,6,23.01333333,24.05,22.68333333,24.67,23.34666667,23.54,23.50666667,23.06666667,24.22333333,23.54,23.24,24.67
2001,7,22.93225806,23.72580645,22.91290323,24.03225806,23.19677419,23.29677419,23.11612903,24.30322581,24.05806452,23.29677419,23.12903226,24.03225806
2001,8,23.06451613,23.41290323,22.47419355,23.80645161,23.46451613,22.93225806,23.41612903,24.31612903,23.96774194,22.93225806,23.06451613,23.80645161
2001,9,22.26,23.17666667,22.05,23.36666667,22.60333333,22.88333333,23,24.58,23.59333333,22.88333333,22.79666667,22.03333333
2001,10,22.22580645,23.58064516,22.5516129,23.99354839,23.19032258,22.98709677,23.56129032,24.44516129,23.93548387,22.98709677,23.31612903,22.05806452
2001,11,22.70666667,23.66333333,22.83,23.97333333,23.26,22.79666667,23.06666667,24.56,23.6,22.79666667,23.19,21.81333333
2001,12,23.47419355,23.52258065,23.10645161,24.32258065,22.52258065,23.16129032,23.3483871,24.53225806,23.58064516,23.16129032,23.62580645,22.2516129
2002,1,23.85806452,22.97419355,22.79677419,23.83870968,23.50322581,22.78064516,22.60645161,23.94193548,23.55483871,22.78064516,23.27419355,22.32903226
2002,2,22.86428571,22.96785714,22.86785714,24.01428571,23.29285714,22.62142857,22.46785714,23.9,23.83571429,22.62142857,23.42142857,22.2
2002,3,22.81935484,23.66774194,23.23548387,24.59032258,22.52258065,23.07741935,23,24.03548387,24.36451613,23.07741935,23.57096774,22.18064516
2002,4,22.75,24.21,23.81333333,24.87,23.73333333,23.29,23.20666667,24.34,23.90333333,23.29,23.83,21.94
2002,5,24.12580645,24.38064516,24.85483871,25.15483871,23.21935484,23.67741935,23.87096774,23.70322581,23.85806452,23.67741935,23.96451613,21.69677419
2002,6,23.90666667,23.90666667,23.38,24.30333333,22.67,23.20666667,23.20666667,23.18666667,23.62333333,23.20666667,23.30666667,21.65666667
2002,7,23.72258065,23.72258065,24.09032258,24.20322581,23.36129032,22.78064516,23.45806452,23.38064516,23.72580645,22.78064516,23.46774194,21.76129032
2002,8,23.16774194,23.16774194,23.72903226,24.34193548,22.62580645,23.21290323,23.40967742,22.31612903,23.17096774,23.21290323,23.03870968,21.63225806
2002,9,23.45,23.45,23.76,24.07666667,22.94,22.95333333,23.05666667,23.47333333,20.6,22.95333333,23.24666667,21.68
2002,10,23.7,23.7,23.91290323,24.28387097,22.77419355,22.83870968,23.14193548,23.80645161,22.81935484,22.83870968,23.44516129,21.19354839
2002,11,23.24,23.24,23.61333333,24.12666667,22.94333333,23.23,23.14666667,23.39333333,21.29333333,23.23,23.44666667,21.56
2002,12,22.92258065,22.92258065,23.86774194,24.55483871,23.92258065,23.13548387,23.29677419,23.88709677,21.58709677,23.13548387,24.11290323,21.92903226
2003,1,23.74516129,23.06129032,23.76451613,24.18709677,23.52258065,22.87096774,22.36774194,23.61290323,21.6,22.87096774,23.74516129,21.84516129
2003,2,23.89285714,23.21071429,23.75357143,24.66071429,23.48571429,22.95,22.9,23.82142857,22.15,22.95,23.89285714,21.67142857
2003,3,23.77741935,23.51612903,24.39032258,24.64516129,23.6516129,22.73225806,22.71935484,23.31612903,22.41935484,22.73225806,23.77741935,21.45483871
2003,4,24.04,24,24.41,24.79333333,22.27,23.19333333,23.59,23.62666667,22.27,23.19333333,24.04,21.25333333
2003,5,23.84193548,24.41935484,25.03548387,24.83225806,22.09677419,23.52903226,23.99354839,24.0516129,22.09677419,23.52903226,23.84193548,21.62580645
2003,6,23.39,23.51,24.56,24.51666667,21.69333333,23.02333333,23.20666667,23.36,21.69333333,23.02333333,23.39,21.44
2003,7,23.36129032,23.49677419,24.31935484,24.14193548,22.60645161,23.33548387,23.40645161,23.56129032,22.60645161,23.33548387,23.36129032,21.38064516
2003,8,22.65483871,23.62258065,24.11612903,23.66451613,22.81290323,22.95806452,23.32580645,23.07096774,22.81290323,22.95806452,22.65483871,20.73548387
2003,9,23.32,23.63,24.56,23.96666667,23.12,23.17,23.78,23.77333333,23.12,23.17,23.32,21.24
2003,10,23.63548387,23.87419355,24.73225806,24.16129032,23.98064516,23.04516129,23.67741935,23.88387097,23.98064516,23.04516129,23.63548387,21.32258065
2003,11,23.37,23.84333333,24.50666667,24.16333333,24.18,23.17333333,23.63333333,23.83333333,24.18,23.17333333,23.37,21.41333333
2003,12,23.52903226,23.76129032,24.00645161,23.88387097,24.13548387,22.93548387,23.18064516,23.96774194,24.13548387,22.93548387,23.52903226,21.21935484
2004,1,22.53225806,22.53225806,23.24516129,22.98064516,24.2516129,21.86129032,21.61935484,23.27096774,23.28387097,21.86129032,22.49677419,21.70322581
2004,2,22.50689655,22.50689655,23.42758621,23.75172414,24.14482759,22.2137931,22.30344828,23.57931034,23.71724138,22.2137931,23.10344828,21.92413793
2004,3,22.83225806,22.83225806,24.09354839,24.7483871,24.27741935,22.82258065,22.90322581,23.86451613,24.6516129,22.82258065,24.02580645,21.70967742
2004,4,23.62666667,23.62666667,24.81,25.03333333,23.03333333,23.46666667,23.76666667,24.00666667,24.68,23.46666667,24.10666667,22.27
2004,5,24.08387097,24.08387097,24.3483871,24.59032258,22.00645161,23.38064516,23.83225806,24.10967742,24.6516129,23.38064516,23.85483871,21.70322581
2004,6,24.02,24.02,24.30666667,24.44333333,22.92666667,22.77333333,23.56,23.70666667,24.14,22.77333333,23.11666667,22.17333333
2004,7,23.27741935,23.27741935,23.24516129,23.78709677,23.04516129,22.81290323,23.21290323,23.39677419,23.8483871,22.81290323,22.87741935,21.66451613
2004,8,24.04516129,24.04516129,23.91612903,24.10967742,23.14193548,23.00322581,23.55483871,23.49677419,23.14193548,23.00322581,23.17741935,21.72258065
2004,9,23.39333333,23.39333333,23.82666667,23.51,23.12,22.7,22.92,23.53333333,23.86666667,22.7,22.91666667,22.16666667
2004,10,23.2516129,23.2516129,23.92903226,23.87096774,22.66451613,22.87096774,23.59354839,23.84193548,24.09032258,22.87096774,23.11935484,21.49677419
2004,11,22.94666667,22.94666667,24.15,23.95,23.24666667,22.78333333,23.4,23.97,23.88,22.78333333,22.94666667,21.34666667
2004,12,23.60322581,23.60322581,24.10645161,23.80645161,23.17419355,22.92580645,22.90322581,23.6,23.89677419,22.92580645,23.60322581,21.61290323
2005,1,23.40322581,23.05806452,23.86451613,23.67419355,23.58709677,22.58064516,22.3483871,23.50967742,24.09677419,22.58064516,23.40322581,21.00645161
2005,2,23.50714286,23.12142857,24.17857143,24.01071429,23.93571429,22.56428571,22.38571429,23.51428571,24.14285714,22.56428571,23.50714286,21.69285714
2005,3,24.40967742,24.03548387,25.29032258,25.3516129,23.92258065,23.18064516,23.10322581,24.06774194,23.98709677,23.18064516,24.40967742,21.52903226
2005,4,24.38333333,24.62666667,25.31,25.37,23.12,23.6,24.33333333,23.94666667,25.17333333,23.6,24.38333333,21.4
2005,5,23.83548387,24.48387097,24.78387097,24.81935484,22.6516129,23.56774194,23.8516129,23.19677419,24.43870968,23.56774194,23.83548387,21.63225806
2005,6,23.66666667,24.2,24.77333333,24.67666667,22.67333333,23.54333333,23.83333333,23.37,24.49333333,23.54333333,23.66666667,21.14
2005,7,23.54516129,24.10967742,24.7,24.11612903,23.62580645,23.17419355,23.67096774,23.14516129,24.17419355,23.17419355,23.54516129,21.41935484
2005,8,23.52903226,23.52903226,24.30322581,23.67741935,22.52258065,23.06451613,23.45806452,23.26129032,23.89677419,23.06451613,23.52903226,21.43870968
2005,9,23.67,23.67666667,24.54,24.04,22.96666667,23.27,23.71333333,23.18333333,24.16,23.27,23.67,21.36666667
2005,10,23.39032258,22.90322581,24.28387097,23.67741935,23.61935484,22.69677419,23.43225806,23.02580645,23.61935484,22.69677419,23.39032258,21.59354839
2005,11,23.33666667,23.16,24.20333333,23.82333333,23.4,22.91333333,23.22666667,23.18333333,23.4,22.91333333,23.33666667,21.6
2005,12,23.12903226,22.82258065,24.10322581,23.52903226,23.19354839,22.68387097,22.60645161,23.35483871,23.19354839,22.68387097,23.12903226,21.58064516
2006,1,23.05806452,23.05806452,23.72258065,23.30967742,22.9483871,22.50967742,22.37419355,23.3,22.9483871,22.50967742,23.0483871,21.38709677
2006,2,22.70714286,22.70714286,23.78928571,23.78571429,23.42142857,22.81071429,22.47142857,23.16785714,23.42142857,22.81071429,23.39642857,21.32857143
2006,3,23.01935484,23.01935484,24.45483871,24.61612903,23.98709677,23.06774194,23.42580645,23.29677419,23.98709677,23.06774194,23.78064516,21
2006,4,23.17333333,23.17333333,24.52333333,23.98,23.82666667,23.29,23.73333333,23.00333333,23.82666667,23.29,23.91333333,21.19333333
2006,5,23.78709677,23.78709677,24.93225806,24.64516129,23.47096774,23.43225806,23.56129032,22.76129032,23.47096774,23.43225806,24.07419355,21.72580645
2006,6,23.77333333,23.77333333,24.84,23.97666667,23.76666667,23.52,24.02666667,23.00333333,23.76666667,23.52,23.51,21.19333333
2006,7,24.2483871,24.2483871,24.70967742,23.90967742,23.82580645,23.40967742,23.89677419,23.16451613,23.82580645,23.40967742,24.07096774,21.82580645
2006,8,24.33225806,24.33225806,24.7516129,23.27419355,23.37419355,22.99677419,23.7483871,22.64193548,23.37419355,22.99677419,23.71935484,21.78709677
2006,9,23.2,23.2,24.87333333,24.16,23.52666667,23.07333333,23.78,22.46333333,23.52666667,23.07333333,23.35333333,21.54
2006,10,23.78709677,23.78709677,24.56774194,24.35483871,24.42580645,23.19354839,23.6516129,22.37419355,24.42580645,23.19354839,23.65483871,20.8516129
2006,11,23.18,23.18,24.47,23.99333333,23.76,22.97,23.16666667,22.05333333,23.76,22.97,23.62333333,21
2006,12,23.2,23.2,24.36129032,24.06451613,23.92903226,22.96774194,23.00645161,22.37419355,23.92903226,22.96774194,23.57096774,21.69032258
2007,1,22.61290323,22.61290323,24.01612903,23.71290323,23.69677419,22.74193548,22.51612903,24.0516129,23.69677419,22.74193548,23.54516129,20.90967742
2007,2,23.05,23.05,23.80714286,24.075,23.77142857,22.48571429,22.30714286,22.53928571,23.77142857,22.48571429,23.31428571,22.60714286
2007,3,24.21935484,24.21935484,24.71935484,25.16451613,24.81290323,23.26129032,23.66451613,22.63870968,24.81290323,23.26129032,24.21935484,20.53548387
2007,4,23.8,23.8,24.41666667,24.70333333,24.49333333,23.28333333,23.98333333,21.68666667,24.49333333,23.28333333,24.14666667,20.46666667
2007,5,23.87741935,23.87741935,24.81290323,24.67096774,24.5483871,23.17419355,23.92258065,22.58064516,24.5483871,23.17419355,24.01290323,20.2
2007,6,23.45666667,23.45666667,23.92666667,24.19666667,24.47333333,23.19333333,23.76666667,21.80666667,24.47333333,23.19333333,23.28333333,20.16
2007,7,23.52903226,23.52903226,24.08064516,23.74193548,23.98709677,22.99032258,23.76774194,21.83225806,23.98709677,22.99032258,23.52903226,20.57419355
2007,8,22.84516129,22.84516129,23.99677419,23.59354839,23.65806452,22.80967742,23.6,21.96451613,23.65806452,22.80967742,22.84516129,20.30967742
2007,9,22.93,22.93,23.88,23.56333333,23.05333333,22.96666667,23.67333333,24.63333333,23.05333333,22.96666667,22.93,19.98666667
2007,10,23.19032258,23.19032258,24.11290323,23.49677419,22.6516129,22.50967742,23.27096774,20.62580645,22.6516129,22.50967742,23.19032258,21.63870968
2007,11,23.66,23.66,24.45333333,24.22333333,24.45333333,23.01666667,23.51333333,22.12,24.45333333,23.01666667,23.66,23.45666667
2007,12,22.84516129,22.84516129,23.84193548,23.27741935,23.47096774,22.00645161,22.41612903,21.90322581,23.47096774,22.00645161,22.84516129,22.92903226
2008,1,22.02903226,22.02903226,23.02580645,22.78387097,22.30967742,21.59677419,21.74193548,21.4516129,22.30967742,21.59677419,22.78709677,23.13225806
2008,2,21.01034483,21.01034483,23.42758621,23.60689655,22.72413793,22.05172414,22.13448276,20.46896552,22.72413793,22.05172414,23.01034483,23.37931034
2008,3,22.40645161,22.40645161,23.6516129,23.97096774,23.18709677,22.48064516,22.6,21.78064516,23.18709677,22.48064516,23.16451613,23.91612903
2008,4,23.31666667,23.31666667,24.27,24.57666667,22.54666667,23.27,22.99333333,25.47333333,22.54666667,23.27,23.68,23.62
2008,5,23.37741935,23.37741935,24.12903226,24.3516129,21.57419355,23.11935484,23.26451613,24.92903226,21.57419355,23.11935484,23.28387097,23.58709677
2008,6,23.75666667,23.75666667,23.07333333,24.36333333,22.99666667,23.01333333,23.59333333,21.46666667,22.99666667,23.01333333,23.37333333,23.7
2008,7,23.38387097,23.38387097,23.37096774,24.32903226,23.20967742,22.96129032,23.7483871,21.3,23.20967742,22.96129032,23.29032258,23.16129032
2008,8,23.06774194,23.06774194,23.25483871,23.67096774,23.12258065,22.70645161,23.02903226,21.38709677,23.12258065,22.70645161,23.09677419,23.73548387
2008,9,23.22666667,23.22666667,23.06333333,23.44666667,23.06333333,22.84333333,23.29333333,21.54666667,23.06333333,22.84333333,23.12333333,23.32666667
2008,10,23.33870968,23.33870968,23.01612903,24.03225806,22.8516129,22.86451613,23.1483871,21.50322581,22.8516129,22.86451613,23.24193548,23.98064516
2008,11,23.40666667,23.40666667,23.30333333,23.82666667,23.30333333,22.52,23.16,22.75333333,23.30333333,22.52,23.35,24.04
2008,12,22.90967742,22.90967742,22.63870968,23.38387097,21.9483871,22.25483871,23.08709677,23.71612903,21.9483871,22.25483871,23.00322581,23.37741935
2009,1,23.10967742,23.10967742,22.85806452,23.69354839,22.11935484,22.68387097,23.36129032,23.8,22.11935484,22.68387097,23.26129032,24.36129032
2009,2,22.975,22.975,22.80357143,23.80714286,21.88214286,22.59285714,22.92857143,23.90714286,21.88214286,22.59285714,23.13214286,24.38571429
2009,3,23.30322581,23.30322581,22.57741935,24.09677419,21.99354839,22.66774194,23.16774194,24.16129032,21.99354839,22.66774194,23.34516129,24.11935484
2009,4,23.71,23.71,23.85,24.8,22.93666667,23.21,23.28,23.91333333,22.93666667,23.21,23.75666667,23.68333333
2009,5,23.99354839,23.99354839,23.97741935,24.5516129,23.4,23.42903226,23.30322581,23.95483871,23.4,23.42903226,23.48709677,23.64516129
2009,6,23.86,23.86,23.88333333,24.20333333,23.67333333,23.24666667,23.42666667,24.20666667,23.67333333,23.24666667,23.61,23.86333333
2009,7,23.82903226,23.82903226,23.8,24.16774194,22.89677419,23.32580645,23.15483871,23.96774194,22.89677419,23.32580645,23.61290323,23.66451613
2009,8,23.66129032,23.66129032,23.8483871,23.86774194,23.8483871,23.12903226,23.0516129,23.42580645,23.8483871,23.12903226,23.20645161,23.39677419
2009,9,23.94666667,23.94666667,23.95666667,24.23,23.95666667,23.25666667,23.18666667,23.56,23.95666667,23.25666667,23.74666667,23.62666667
2009,10,24.00645161,24.00645161,24.46451613,24.25806452,24.46451613,23.23870968,23.28387097,23.91612903,24.46451613,23.23870968,23.60645161,24.15806452
2009,11,24.11,24.11,24.68,24.82,24.68,23.16,23.55333333,23.73333333,24.68,23.16,23.92333333,23.97
2009,12,23.86451613,23.86451613,23.93870968,24.36129032,23.93870968,23.22903226,23.04516129,24.01935484,23.93870968,23.22903226,24.01612903,24.19354839
2010,1,22.89032258,22.89032258,23.34193548,23.70322581,23.34193548,22.40322581,22.00645161,23.79354839,23.34193548,22.40322581,23.37741935,24.57096774
2010,2,23.35,23.35,24.39285714,24.97857143,24.39285714,23.33571429,23.07857143,24.04285714,24.39285714,23.33571429,24.10357143,24.41071429
2010,3,24.91935484,24.91935484,24.88064516,25.73870968,24.88064516,23.80967742,24.50967742,25.37419355,24.88064516,23.80967742,24.7516129,24.03870968
2010,4,24.78,24.78,25.40666667,25.67333333,25.40666667,24.24,22.72666667,24.02666667,25.40666667,24.24,24.40666667,23.18
2010,5,24.75483871,24.75483871,25.06451613,24.77419355,25.06451613,23.89677419,23.3483871,24.46451613,25.06451613,23.89677419,24.2516129,23.25806452
2010,6,24.05,24.05,23.95666667,24.21666667,23.95666667,23.33666667,22.91,24.1,23.95666667,23.33666667,23.86333333,23.01666667
2010,7,23.85806452,23.85806452,24.39354839,23.5,24.39354839,23.1483871,22.80645161,23.48387097,24.39354839,23.1483871,23.49677419,22.89354839
2010,8,23.69032258,23.69032258,23.91935484,23.68064516,23.91935484,23,23.06129032,23.45806452,23.91935484,23,23.48064516,22.94516129
2010,9,23.69,23.69,23.61,23.44,23.61,22.98,23.09333333,23.49333333,23.61,22.98,23.28666667,22.79
2010,10,23.92580645,23.92580645,24.13225806,23.99032258,24.13225806,23.29032258,23.0516129,23.63870968,24.13225806,23.29032258,23.72903226,23.05806452
2010,11,23.18,23.18,23.71,23.46,23.71,22.64,22.84,23.34666667,23.71,22.64,23.13666667,23.29
2010,12,23.32903226,23.32903226,23.38709677,23.42580645,23.38709677,22.48387097,22.91612903,23.29677419,23.38709677,22.48387097,23.3,23.2
2011,1,23.22258065,23.22258065,23.68387097,23.53548387,23.68387097,22.69677419,22.74193548,23.46451613,23.68387097,22.69677419,23.4483871,23.57419355
2011,2,23.075,23.075,23.725,23.5,23.725,22.33214286,22.79285714,23.42142857,23.725,22.33214286,23.25714286,23.79285714
2011,3,23.30967742,23.30967742,23.31612903,23.28387097,23.31612903,22.47741935,22.78709677,23.30967742,23.31612903,22.47741935,23.13548387,23.36129032
2011,4,23.65,23.65,23.93,23.76666667,23.93,22.88666667,23.15333333,23.16,23.93,22.88666667,23.69333333,22.92
2011,5,24.02580645,24.02580645,24.30322581,24.00967742,24.30322581,23.23225806,22.99677419,23.27741935,24.30322581,23.23225806,23.69677419,22.85483871
2011,6,23.95,23.95,23.87666667,23.84666667,23.87666667,23.64,22.96666667,23.43333333,23.87666667,23.64,23.77666667,22.60666667
2011,7,23.57419355,23.57419355,23.83548387,23.61612903,23.83548387,23.27741935,22.6,23.27741935,23.83548387,23.27741935,23.49677419,23.16774194
2011,8,23.5516129,23.5516129,23.8516129,23.44516129,23.8516129,23.24193548,22.80645161,23.36774194,23.8516129,23.24193548,23.31935484,23.68709677
2011,9,23.19666667,23.19666667,23.68333333,22.96666667,23.68333333,22.9,22.72666667,23.11333333,23.68333333,22.9,23.15333333,23.11
2011,10,23.24516129,23.24516129,23.77096774,23.20967742,23.77096774,22.66774194,22.54193548,23.45806452,23.77096774,22.66774194,23.19677419,23.20322581
2011,11,22.96333333,22.96333333,23.79,23.24666667,23.79,22.7,23.14666667,23.26,23.79,22.7,23.41,23.13666667
2011,12,22.98064516,22.98064516,23.79354839,23.38064516,23.79354839,23.06451613,22.75483871,23.32903226,23.79354839,23.06451613,23.45806452,23.11935484
2012,1,22.26129032,22.26129032,23.3483871,23.10322581,23.3483871,22.40645161,22.40645161,23.71935484,23.3483871,22.40645161,23.09032258,23.58709677
2012,2,22.1862069,22.1862069,23.25517241,23.05172414,23.25517241,22.5862069,22.5862069,23.48275862,23.25517241,22.5862069,22.93103448,23.38275862
2012,3,23.8483871,23.8483871,23.76451613,23.98387097,23.76451613,23.3483871,23.3483871,23.56129032,23.76451613,23.3483871,24.10967742,23.3483871
2012,4,24.16,24.16,24.12333333,23.79666667,24.12333333,23.6,23.6,23.38666667,24.12333333,23.6,23.68666667,22.71
2012,5,24.51935484,24.51935484,24.54193548,23.94516129,24.54193548,23.72903226,23.72903226,23.38709677,24.54193548,23.72903226,23.93870968,23.04516129
2012,6,23.53333333,23.53333333,23.73333333,23.57,23.73333333,23.35333333,23.35333333,23.3,23.73333333,23.35333333,23.37333333,23.00333333
2012,7,23.62580645,23.62580645,23.68709677,23.59032258,23.68709677,23.15483871,23.15483871,23.2516129,23.68709677,23.15483871,23.62580645,22.8483871
2012,8,23.60645161,23.60645161,23.59354839,23.35483871,23.59354839,23.32258065,23.32258065,23.63225806,23.59354839,23.32258065,23.38064516,22.96774194
2012,9,23.19333333,23.19333333,23.19,23.02333333,23.19,22.74666667,22.74666667,23.67333333,23.19,22.74666667,23.19333333,23.02333333
